specObjID,z,zErr,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z
299643883480967168,0.08577084,1.57765E-05,10.62422,17.51511,42.41648,78.15981,154.4221
299643883950729216,0.06297942,2.988946E-05,11.11243,18.85368,33.93316,55.82343,111.4928
299644158358874112,0.3354678,0.0001745204,5.028398,11.57737,37.64758,74.44651,155.2153
299644158828636160,0.4554219,0.0003710243,11.11316,19.09366,33.95462,56.53353,112.4455
299644433236781056,0.1233703,5.140555E-05,11.65768,17.83868,42.60433,78.57732,156.0013
299644433706543104,0.2621004,7.04676E-05,10.19119,18.12738,33.20633,55.85912,111.5773
299644708114688000,0.2980324,7.823719E-05,10.0137,16.86036,42.29489,78.15205,156.4871
299644708584450048,0.08557262,2.85203E-05,10.51971,18.60068,33.93124,56.96127,111.608
299644982992594944,0.08561324,3.349927E-05,12.02496,18.13186,43.23544,78.00563,155.1712
299644983462356992,1.998794,0.0005562778,11.1351,19.0397,33.61516,56.77639,110.9033
299645258340263936,0.161431,2.237619E-05,10.33692,18.06774,32.90804,55.67851,107.4263
299645532748408832,0.1281732,3.360378E-05,9.341035,17.11491,42.41132,76.87977,154.0206
299645533218170880,0.08645536,9.032167E-06,10.39085,18.34805,33.49892,56.24596,106.5999
299645807626315776,0.0629076,4.338643E-05,12.12398,18.12752,43.04567,77.41578,157.579
299645808096077824,0.0864859,1.557804E-05,11.12958,19.33861,34.89531,52.83263,113.5045
299646082504222720,0.08643486,2.026195E-05,12.52729,18.68494,45.18485,81.57115,162.8958
299646632260036608,0.06989136,3.212141E-05,12.2962,18.29716,43.73273,90.89219,144.9999
299646632729798656,0.2618826,6.288396E-05,9.306933,17.32697,32.53582,57.25528,109.1708
299646907137943552,0.2618579,7.997751E-05,10.79695,17.0852,42.42295,77.27448,152.2711
299646907607705600,0.1616769,1.135521E-05,10.3659,18.25196,33.07336,56.56291,107.9773
299647182015850496,0.2192926,5.935299E-05,11.56038,17.64677,42.71021,77.36661,149.2009
299647456893757440,1.057636,0.0004086149,12.344,18.03244,42.08093,76.92467,154.5993
299647457363519488,0.08577254,1.447966E-05,10.41642,18.30257,32.76727,56.24319,107.9818
299647732241426432,0.219111,5.630775E-05,9.784582,17.97591,33.65685,56.3065,108.9007
299648006649571328,0.2616133,7.858747E-05,11.12601,17.12751,42.0298,77.8198,149.4658
299648007119333376,0.123467,3.794195E-05,11.13572,19.16558,34.30877,56.63293,109.4441
299648281527478272,0.1614988,1.381708E-05,11.98038,17.67797,42.10934,78.20584,149.8885
299648281997240320,0.06999054,2.259009E-05,11.30309,19.50781,34.73611,57.33927,109.6173
299648556405385216,1.997534,0.0008615275,12.42865,18.00617,42.50139,78.67081,158.24
299648556875147264,0.3354825,0.0001115264,6.867683,14.80592,31.24988,56.16792,112.8904
299648831283292160,0.1613156,3.004475E-05,11.693,17.4932,42.26445,78.39224,153.8224
299648831753054208,0.2980519,5.218272E-05,10.64024,18.91231,33.76279,56.0843,108.1074
299649106161199104,0.06240857,9.709925E-06,12.52695,18.23557,43.46081,80.35191,150.0146
299649106630961152,0.06269012,1.475658E-05,11.04205,18.98336,33.7788,57.13595,108.0894
299649381039106048,0.3131213,9.971303E-05,10.49395,16.65257,42.09078,75.50894,148.5812
299649381508868096,0.1242851,2.943544E-05,11.24803,19.42307,34.18801,55.63942,113.5004
299649655917012992,0.3386853,0.0002104273,4.678833,11.05193,37.21948,73.93237,152.5303
299649656386775040,0.1258487,6.519615E-06,10.59899,18.57179,33.14312,55.17503,111.8276
299649930794919936,6.109615,0.0001575063,12.75086,18.18159,42.39994,75.98142,152.4131
299649931264681984,0.3129872,6.785981E-05,9.77372,17.74866,32.26425,55.80219,110.0443
299650205672826880,0.2139991,5.837396E-05,12.21173,17.93644,42.98551,75.88609,101.0641
299650206142588928,0.2751833,0.0001272569,11.24506,19.41936,34.33278,57.16425,114.7959
299650480550733824,0.06348434,5.593587E-06,12.581,18.262,42.96836,74.40005,150.0934
299650481020495872,0.3384775,0.0001230823,6.176956,14.28988,30.81239,55.84451,117.2616
299650755428640768,0.06274054,1.441866E-05,12.50226,18.15334,43.07964,74.94823,150.5117
299650755898402816,0.06181516,3.672039E-05,11.03578,18.99743,33.71634,55.6424,108.4345
299651030306547712,0.1243489,3.43467E-05,12.27938,18.25863,43.21079,75.42223,151.9763
299651030776309760,0.2140664,4.043243E-05,11.18399,19.19133,34.11932,56.21872,109.401
299651305184454656,0.2192489,1.713846E-05,12.11619,17.69839,42.10435,73.40281,155.6552
299651305654216704,0.03680339,1.271938E-05,11.23314,19.23679,33.71588,56.16303,109.4288
299651580062361600,0.06988863,5.421477E-06,12.48712,18.20327,43.15987,75.42773,159.4733
299651580532123648,0.219245,1.556347E-05,9.986623,18.18846,32.80899,54.53252,104.6855
299651854940268544,0.08006168,4.117343E-05,12.45231,18.04889,43.07281,77.06113,157.7094
299652129818175488,0.03685362,1.520507E-05,12.88758,18.63271,44.67332,82.72326,160.752
299652130287937536,0.06346273,5.440424E-06,11.11615,19.23833,33.86836,56.02246,108.829
299652404696082432,0.07026533,6.307388E-06,12.5365,18.06839,42.32768,77.90057,152.9332
299652405165844480,0.2048412,3.946136E-05,11.22049,19.21399,33.94835,56.96493,109.5263
299652679573989376,0.1258854,6.379047E-06,12.64975,18.27054,43.24909,79.76193,157.2551
299652680043751424,0.3702054,7.085381E-05,8.702717,16.77141,32.70321,58.70217,114.3682
299652954451896320,0.06296945,9.4402E-06,12.37796,17.96897,42.67908,79.0367,155.1217
299652954921658368,0.06296776,9.275039E-06,10.57696,18.45236,32.96563,57.4122,106.8577
299653229329803264,0.06181278,4.038623E-05,11.92155,17.85689,42.89603,78.04518,158.1509
299653229799565312,0.07030654,5.706028E-06,11.16934,19.09115,33.37586,57.30484,108.4517
299653504207710208,0.2048449,5.429479E-05,11.94661,17.70864,42.63224,77.3894,157.3889
299653504677472256,0.4134083,8.673668E-05,3.186228,14.35323,32.77639,80.29262,111.8987
299653779085617152,0.3700626,9.242551E-05,10.28881,16.54811,42.04369,76.65477,157.1514
299653779555379200,0.08021138,3.228326E-05,10.65387,18.7615,33.6044,56.14186,108.9238
299654054433286144,0.06987419,5.193497E-06,10.464,18.35627,32.96846,55.36047,108.1419
299654328841431040,0.4134944,0.0001260602,4.527856,12.35174,40.62075,44.00588,34.71094
299654329311193088,0.06238846,9.368083E-06,11.37364,19.51811,34.19428,56.55467,109.9507
299654604189100032,0.1542999,3.99513E-05,11.30766,19.41881,34.33243,56.94747,110.8205
299654878597244928,2.866588,0.0005674729,12.24212,18.18729,42.25665,79.05481,158.4031
299654879067006976,0.1636551,4.292252E-05,10.54598,18.8091,33.67012,56.6517,110.8857
299655153475151872,0.1622571,4.648671E-05,11.41497,18.06262,43.21576,78.81478,159.8301
299655153944913920,0.1233801,4.416006E-05,11.3298,19.42595,33.83624,56.40158,110.2785
299655428353058816,0.2995414,9.029971E-05,10.43197,17.22705,42.83615,78.79623,155.7195
299655428822820864,0.2994555,5.998155E-05,9.140949,17.50044,33.32093,57.34404,113.9675
299655703230965760,0.1635538,5.608223E-05,11.50602,18.11619,43.1045,79.14366,157.1353
299655703700727808,0.02719446,1.889555E-05,10.76221,18.40555,32.2639,53.35504,101.3709
299655978108872704,0.02717044,2.525946E-05,9.864442,16.93776,41.79941,75.53876,147.3036
299655978578634752,0.1621326,4.332489E-05,10.09918,18.56651,33.74297,57.64956,106.9868
299656252986779648,0.2193757,6.616976E-05,11.26206,17.81298,42.85054,78.31127,153.293
299656253456541696,1.368661,0.000558338,11.43176,19.58722,33.91768,57.55397,107.7848
299656527864686592,3.880075,0.0008277137,5.706281,10.60667,33.91037,65.33865,139.8063
299656802742593536,0.09825181,1.504957E-05,11.42833,18.12792,42.85436,76.36925,156.0564
299656803212355584,0.4442369,0.0001585158,4.622468,13.23759,30.91273,59.0397,110.5206
299657077620500480,0.1234765,4.918199E-05,11.04888,18.08497,43.01095,76.94056,156.3144
299657078090262528,0.3351803,8.46419E-05,7.966724,16.05377,32.03983,57.60372,111.1605
299657352498407424,0.143088,2.989537E-05,11.77636,18.58505,44.60529,80.45327,167.1257
299657352968169472,0.8608898,0.0003599137,11.45922,19.60205,34.11381,56.57377,107.002
299657627376314368,0.5383063,6.241511,3.733845,10.9389,37.02789,69.38847,151.7737
299657627846076416,0.1431519,2.70561E-05,11.44458,19.82538,34.34767,57.40097,109.1608
299657902254221312,0.3349398,0.0001377695,7.576781,15.10801,40.79228,78.82294,153.31
299657902723983360,0.2109481,6.892232E-05,10.80869,19.48134,34.47561,57.70036,108.8403
299658177132128256,0.06201774,1.740505E-05,11.61104,19.08093,46.55185,87.60794,168.8019
299658177601890304,0.2195055,5.603277E-05,10.02253,18.57013,33.90334,56.92308,108.7766
299658452010035200,0.154442,5.375795E-05,10.77267,18.20008,43.37716,79.00784,156.1155
299658452479797248,0.06234466,1.102414E-05,11.04417,19.14013,33.39709,55.15669,105.4324
299658726887942144,0.06230228,1.37712E-05,10.89072,18.14564,42.74991,77.60901,153.4021
299658727357704192,0.02013125,6.666494E-06,11.05265,19.35077,33.91887,56.35518,107.6778
299659001765849088,0.2112937,8.559342E-05,10.88902,18.16894,43.21608,78.56387,155.4057
299659002235611136,3.878537,0.0006127112,3.842544,12.3014,29.54151,58.10469,117.0077
299659276643756032,0.02012262,7.03556E-06,11.12288,18.42178,43.44597,78.25348,155.213
299659277113518080,0.09820835,1.787018E-05,10.98112,19.38707,33.53462,57.49304,111.5406
299659551991425024,0.06200635,1.605603E-05,11.00108,19.60077,34.15907,57.74918,113.5908
299659826399569920,0.8618785,0.0003843592,10.84418,18.41474,42.72048,75.03788,150.4617
299660101277476864,0.06337427,1.404011E-05,10.93978,18.6996,44.86542,78.3467,158.6631
299660101747238912,0.104128,2.539955E-05,10.48294,19.49423,34.24181,56.79429,109.9735
299660376155383808,0.09275445,1.579222E-05,10.28506,18.09541,42.69477,74.9305,163.2254
299660376625145856,0.06453946,1.60324E-05,10.49136,19.20878,33.62329,57.70049,106.3905
299660651033290752,0.0846908,1.652742E-05,9.839854,17.8455,42.3195,79.78037,154.2119
299660651503052800,0.06333868,1.214253E-05,10.60299,19.73537,33.87315,57.54158,110.2331
299660925911197696,0.1918483,5.064019E-05,9.816398,17.80246,42.69476,78.10606,163.0573
299660926380959744,0.1098582,1.827597E-05,8.926201,17.80529,31.87801,55.93107,105.689
299661201258866688,0.06260023,7.377709E-06,9.821517,18.72593,33.0591,55.27533,105.371
299661475667011584,0.3660631,9.884266E-05,3.24475,12.388,40.54919,79.87226,160.6532
299661476136773632,0.08605687,1.67476E-05,9.924032,19.38831,34.00365,56.22343,107.4795
299661750544918528,0.02000299,1.095318E-05,10.22772,18.2254,42.50157,76.17517,148.3801
299662025422825472,0.02018126,7.425899E-06,10.50503,19.26071,46.08318,82.9828,158.3632
299662025892587520,0.5838438,0.0001166604,10.93209,20.52004,34.20177,56.59894,106.6673
299662300300732416,0.3703395,0.0001700489,4.660905,13.27229,39.40159,75.16618,150.2748
299662575178639360,0.08009521,2.048705E-05,10.36107,18.51247,44.31677,79.18549,156.7848
299662575648401408,0.07368669,1.441688E-05,8.890121,17.94885,32.24249,56.82863,115.6532
299662850526308352,0.365943,9.996971E-05,6.315702,15.59488,31.40764,57.94263,118.311
299663124934453248,0.06254148,7.481657E-06,10.53305,17.7338,41.79602,73.1866,151.3608
299663125404215296,0.09284572,1.292258E-05,9.708335,19.25652,33.37319,58.16685,115.6936
299663399812360192,0.06444442,1.870116E-05,10.93903,18.37082,43.49784,77.21374,157.6568
299663400282122240,0.08016862,1.990875E-05,10.19942,19.93695,34.44635,57.38692,114.9817
299663675160029184,0.06984089,1.823713E-05,9.4069,18.82973,33.02063,55.3642,111.0665
299663949568174080,0.5835537,0.0001875458,12.61175,18.28262,42.98295,74.70086,159.4937
299663950037936128,0.1919537,3.748975E-05,9.485075,19.40018,33.73074,56.80163,114.3041
299664224446081024,0.06982935,1.867273E-05,12.80218,18.5148,43.32393,74.76968,156.0843
299664224915843072,0.9237447,3.377213,6.001368,15.25087,30.8266,56.29403,117.3898
299664499323987968,0.1040782,3.607974E-05,14.54855,18.36862,43.59263,82.15395,159.2254
299664499793750016,0.08467233,2.134002E-05,9.022606,18.76484,33.25776,57.28539,111.3479
299664774201894912,0.1097989,1.954379E-05,13.55547,17.35162,41.84961,79.31946,150.226
299664774671656960,0.02016207,7.609901E-06,9.652171,20.34552,34.45833,58.64429,113.2597
299665049079801856,0.08612534,2.048422E-05,14.48369,18.32496,43.00565,78.77969,152.7127
299665049549563904,1.209521,0.0002197396,9.434466,20.15672,34.1634,58.1527,114.5425
299665323957708800,0.07369424,1.761813E-05,14.89024,17.71288,41.4417,74.46941,142.904
299665324427470848,0.0199993,1.047788E-05,8.790291,19.08831,32.42471,56.29178,110.6313
300615576982677504,0.04655848,5.708207E-06,13.12537,16.27793,32.43677,55.72802,131.82
300615851860584448,0.1528665,3.525104E-05,13.82057,17.2485,33.90958,57.24725,132.43
300616126738491392,0.09342866,1.773248E-05,13.80239,17.36177,34.32211,58.04229,133.3469
300616401616398336,0.08971591,2.73878E-05,13.58674,17.11879,33.84152,56.92605,133.3955
300616676494305280,1.287415,0.001062667,12.91055,16.43183,32.7596,55.95587,133.1386
300616951372212224,0.4193437,0.0001529862,3.777415,9.358695,27.20241,52.87937,131.5268
300617226250119168,0.1651293,4.985607E-05,12.16217,16.4879,34.00853,57.3802,131.8066
300617501128026112,0.08627161,1.152986E-05,14.18047,17.67821,34.12636,56.96093,132.4467
300617776005933056,0.2921461,8.668534E-05,10.46508,14.59655,31.78722,56.8275,137.2523
300618325761746944,0.1387639,3.699094E-05,13.14616,17.02943,33.82372,56.90308,133.7218
300618875517560832,0.1370629,3.074205E-05,13.63577,17.17942,33.46668,56.40294,132.4832
300619150395467776,0.08904524,3.463308E-05,13.84156,17.59342,33.99541,56.68317,131.3239
300619425273374720,0.08391871,2.130884E-05,13.54662,17.35496,34.04396,57.15605,133.2742
300619700151281664,0.3715443,0.0001011386,9.41,13.66222,30.90234,56.90446,140.534
300619975029188608,0.08971721,1.541558E-05,13.22571,17.17033,33.52582,56.12326,129.9777
300620249907095552,0.1369993,3.577214E-05,12.32302,16.61993,33.69619,58.21141,135.4727
300620524785002496,0.3583607,5.880005E-05,11.06321,15.39564,32.50691,57.7692,137.6086
300620799662909440,0.08433501,9.330698E-06,13.35637,17.33718,34.00111,57.32905,135.6284
300621074540816384,0.08544684,4.663269E-05,11.2137,15.33969,32.279,57.62651,139.6393
300621349418723328,0.087761,1.768978E-05,13.48728,17.60106,34.48638,57.57198,132.9525
300621624296630272,0.470219,0.0001237942,4.684723,9.429087,27.10925,56.08607,143.0506
300621899174537216,0.08709911,2.892872E-05,13.7305,17.93289,34.83168,58.95811,135.0465
300622174052444160,0.08976489,2.504695E-05,13.22198,17.49206,34.50325,57.89611,134.9023
300622448930351104,0.08834462,2.372284E-05,13.82345,17.87921,34.53122,57.86543,136.2732
300622723808258048,0.08669478,2.666417E-05,13.4982,17.84082,34.84098,58.72927,135.5622
300622998686164992,0.07061857,1.144537E-05,14.4936,18.55248,35.18737,59.96712,135.7454
300623273564071936,0.08809023,2.619916E-05,13.35487,17.43008,33.75769,56.63738,132.8454
300623548441978880,0.08546617,2.882497E-05,13.27882,17.58294,34.46769,57.71453,135.0323
300623823319885824,0.1668876,2.923424E-05,12.80282,17.04102,33.51024,56.66344,132.7402
300624098197792768,0.09080971,2.551257E-05,13.22648,17.53254,34.19183,57.27217,132.3158
300624373075699712,0.08846774,2.371961E-05,13.62545,17.76114,34.08978,57.57648,133.9776
300624647953606656,0.1391702,2.509419E-05,13.03016,17.24358,33.65252,56.49261,132.578
300624922831513600,0.09193386,2.80641E-05,12.91017,17.27623,34.12259,57.72944,135.3791
300625197709420544,0.4376496,1.083232,14.02004,18.03226,34.33791,57.63531,135.173
300625472587327488,0.06580772,1.619287E-05,12.90026,17.19496,33.69691,57.64937,133.2468
300625747465234432,0.08532704,1.996337E-05,12.82382,17.02698,33.38657,57.32194,134.492
300626022343141376,0.08811073,3.201118E-05,13.359,17.4328,33.53682,56.42665,134.347
300626297221048320,0.07903931,1.452463E-05,12.47084,16.77874,32.92734,55.35094,128.4837
300626572098955264,0.0934706,2.604114E-05,13.38543,17.72536,34.21751,57.98458,134.4697
300626846976862208,0.1351453,3.710985E-05,13.40562,17.68535,34.22441,58.32022,135.9892
300627121854769152,0.1383956,2.768785E-05,12.95698,17.46047,34.24597,57.54959,133.5973
300627396732676096,0.37413,0.0001054705,8.233461,13.18985,30.78726,57.88114,145.6354
300627671610583040,0.9896619,0.0001359481,14.0529,18.17517,34.56673,131.4114,137.2772
300627946488489984,0.1631444,3.407142E-05,13.24735,17.5887,34.21252,58.24817,118.8826
300628221366396928,0.1102809,1.564957E-05,13.21194,17.44815,33.84706,57.71242,120.3498
300628496244303872,0.1426428,3.295315E-05,12.55519,17.20739,34.18321,57.56891,134.5692
300629046000117760,0.09160395,1.491867E-05,11.78595,16.42196,33.00994,56.16863,131.8046
300629320878024704,1.301314,0.0002672364,14.00596,18.06857,34.15773,56.88275,133.7582
300629595755931648,0.1530428,2.943341E-05,12.36983,17.01266,33.47281,56.68724,131.585
300629870633838592,1.385627,0.0002776842,13.94311,17.95158,34.05243,56.86184,135.3002
300630145511745536,0.08978253,3.098842E-05,12.69491,17.13547,33.68072,57.44299,132.1428
300630420389652480,0.08706105,1.948398E-05,13.51854,17.87291,34.48978,57.67533,133.9886
300630695267559424,0.09035492,1.537111E-05,13.56603,17.77469,34.12736,57.2665,134.4969
300630970145466368,0.1101958,1.018018E-05,13.13929,17.43828,33.95188,57.91102,134.4078
300631245023373312,0.0891128,6.605236E-06,13.15427,17.17832,33.16482,56.31934,134.4017
300631519901280256,0.1375618,4.207683E-05,12.53742,17.21712,33.99369,57.08623,134.6573
300631794779187200,0.08940861,5.102659E-06,14.12994,18.2519,34.62966,58.00496,135.468
300632069657094144,0.08851489,1.981875E-05,13.83768,18.02926,34.48821,57.7255,134.0715
300632344535001088,0.0887442,2.449252E-05,14.00244,17.99318,34.09992,57.53425,133.5183
300632619412908032,0.02139691,7.505856E-06,13.73569,17.64605,33.47772,56.63748,131.6832
300632894290814976,0.0908874,2.417634E-05,13.14832,17.66529,34.1939,58.07237,134.0679
300633169168721920,0.3784135,0.0001100232,9.578074,14.20358,30.61051,55.52221,137.5177
300633444046628864,0.06383968,8.204728E-06,13.86314,18.08028,34.14289,56.84935,134.1678
300633718924535808,0.04578607,8.429626E-06,13.1954,17.50956,33.58633,56.35833,133.6416
300633993802442752,0.08421674,1.829793E-05,13.58392,18.14882,34.76358,58.53667,134.8502
300634268680349696,0.09358854,1.159258E-05,13.70479,18.00519,34.26539,58.26564,133.8506
300634818436163584,0.08382063,2.506595E-05,13.58245,18.01329,34.3437,57.33534,134.4114
300635093314070528,0.08186871,9.077924E-06,13.38336,17.81397,34.01785,56.71354,132.693
300635368191977472,0.08443586,3.131844E-05,13.04537,17.57958,33.68996,56.43154,131.8495
300635643069884416,0.08441485,2.212642E-05,13.38748,18.07625,34.70725,58.97888,135.6507
300636192825698304,0.08435805,4.423804E-05,12.61972,17.08223,32.85836,54.89233,128.2079
300636467703605248,0.209054,3.855589E-05,13.50924,17.70215,33.39566,55.85733,131.7033
300636742581512192,0.5121477,3.005164E-05,14.14921,18.41866,34.13539,56.32985,131.1362
300637017459419136,0.0745739,2.072816E-05,13.57549,17.91269,33.82377,56.633,133.2791
